interaction_id,customer_id,campaign_name,channel,interaction_date,clicked,converted
8039000,109378,Premium Upgrade,In-App Banner,2024-06-08,False,False
8039001,113344,Cashback Boost,In-App Banner,2023-08-13,False,False
8039002,115491,Premium Upgrade,Email,2024-07-26,False,False
8039003,900177,Travel Card,Email,2024-03-28,False,False
8039004,102658,Savings Goal,Push Notification,2023-12-14,False,False
8039005,103973,Savings Goal,Email,2023-12-12,False,False
8039006,120727,Cashback Boost,Push Notification,2023-10-10,False,False
8039007,116344,Travel Card,SMS,2023-07-04,False,False
8039008,115506,Savings Goal,Push Notification,2023-06-10,False,False
8039009,117407,Travel Card,Push Notification,2024-08-06,False,False
8039010,119224,Cashback Boost,Push Notification,2023-08-02,False,False
8039011,104052,Cashback Boost,Email,2023-07-12,False,False
8039012,117228,Dormant Reactivation,Push Notification,2024-08-27,True,False
8039013,118859,Dormant Reactivation,Push Notification,2023-05-29,False,False
8039014,129899,Cashback Boost,Email,2023-01-27,False,False
8039015,124084,Dormant Reactivation,Push Notification,2024-04-15,False,False
8039016,108950,Travel Card,In-App Banner,2023-11-21,False,False
8039017,104316,Cashback Boost,In-App Banner,2024-09-09,False,False
8039018,107310,Travel Card,In-App Banner,2023-08-05,False,False
8039019,128728,Cashback Boost,In-App Banner,2024-09-15,False,False
8039020,124337,Savings Goal,Push Notification,2024-04-30,False,False
8039021,109764,Savings Goal,Email,2024-09-17,False,False
8039022,103733,Savings Goal,Push Notification,2024-12-06,False,False
8039023,124267,Premium Upgrade,SMS,2024-01-19,False,False
8039024,122168,Premium Upgrade,Push Notification,2024-07-30,False,False
8039025,107856,Dormant Reactivation,Push Notification,2024-05-15,False,False
8039026,108913,Premium Upgrade,Email,2023-11-14,False,False
8039027,125050,Loan Offer,In-App Banner,2023-08-26,False,False
8039028,121726,Savings Goal,Email,2023-03-28,False,False
8039029,105740,Premium Upgrade,In-App Banner,2023-10-02,False,False
8039030,117884,Premium Upgrade,In-App Banner,2023-07-31,False,False
8039031,118283,Cashback Boost,SMS,2024-09-08,True,False
8039032,112378,Premium Upgrade,Email,2023-04-17,False,False
8039033,119498,Premium Upgrade,Email,2024-08-08,False,False
8039034,121197,Loan Offer,Email,2023-07-26,True,True
8039035,116125,Cashback Boost,Email,2024-01-04,False,False
8039036,120870,Premium Upgrade,Email,2024-12-02,False,False
8039037,108565,Savings Goal,Push Notification,2024-05-22,False,False
8039038,117218,Savings Goal,Email,2023-10-12,False,False
8039039,110530,Travel Card,Email,2024-08-18,False,False
8039040,118686,Savings Goal,Email,2024-11-09,True,False
8039041,102773,Travel Card,Email,2024-06-22,False,False
8039042,114358,Cashback Boost,Email,2023-01-13,False,False
8039043,100636,Loan Offer,SMS,2024-05-20,False,False
8039044,124755,Cashback Boost,Email,2024-08-19,False,False
8039045,100132,Loan Offer,Email,2023-09-26,False,False
8039046,107014,Loan Offer,Push Notification,2023-12-23,False,False
8039047,114469,Cashback Boost,Push Notification,2023-04-09,True,True
8039048,127732,Dormant Reactivation,Push Notification,2024-10-24,True,False
8039049,109746,Cashback Boost,Email,2023-03-24,False,False
8039050,117436,Cashback Boost,Push Notification,2023-11-19,False,False
8039051,127018,Dormant Reactivation,Push Notification,2024-02-11,True,False
8039052,115710,Loan Offer,Push Notification,2023-09-23,False,False
8039053,113964,Cashback Boost,SMS,2024-03-21,False,False
8039054,129735,Cashback Boost,SMS,2024-11-03,False,False
8039055,128217,Travel Card,In-App Banner,2024-09-29,False,False
8039056,106533,Cashback Boost,Email,2024-03-09,False,False
8039057,118363,Dormant Reactivation,Push Notification,2023-10-19,False,False
8039058,105772,Loan Offer,Email,2024-09-23,False,False
8039059,103026,Premium Upgrade,Email,2024-10-06,False,False
8039060,107292,Cashback Boost,In-App Banner,2024-06-28,False,False
8039061,109232,Premium Upgrade,Push Notification,2023-03-19,False,False
8039062,116617,Loan Offer,Email,2023-07-07,False,False
8039063,129869,Travel Card,Email,2023-05-31,False,False
8039064,125299,Cashback Boost,Email,2024-12-09,False,False
8039065,114012,Travel Card,Push Notification,2024-12-04,False,False
8039066,112397,Loan Offer,In-App Banner,2023-02-02,False,False
8039067,118172,Travel Card,Email,2024-07-22,False,False
8039068,123215,Travel Card,Push Notification,2024-05-28,False,False
8039069,120477,Premium Upgrade,Email,2024-02-23,False,False
8039070,126191,Loan Offer,Email,2023-11-14,False,False
8039071,104205,Travel Card,Push Notification,2024-07-29,False,False
8039072,115187,Savings Goal,Email,2023-12-30,False,False
8039073,118342,Dormant Reactivation,Email,2024-03-19,False,False
8039074,101461,Cashback Boost,Email,2024-08-30,False,False
8039075,123696,Dormant Reactivation,Email,2024-01-01,True,True
8039076,127454,Savings Goal,In-App Banner,2023-11-01,False,False
8039077,129294,Cashback Boost,In-App Banner,2024-05-04,False,False
8039078,112952,Savings Goal,In-App Banner,2023-11-29,False,False
8039079,123484,Premium Upgrade,SMS,2024-03-26,False,False
8039080,120311,Loan Offer,Email,2023-05-28,False,False
8039081,104534,Dormant Reactivation,Push Notification,2023-12-03,False,False
8039082,105958,Travel Card,Push Notification,2024-10-30,False,False
8039083,107722,Loan Offer,Email,2024-02-13,False,False
8039084,105471,Premium Upgrade,Push Notification,2023-12-17,False,False
8039085,107103,Cashback Boost,Email,2023-10-11,False,False
8039086,900269,Dormant Reactivation,In-App Banner,2024-12-13,False,False
8039087,118391,Savings Goal,Email,2024-01-01,False,False
8039088,110368,Dormant Reactivation,Email,2024-01-22,False,False
8039089,110027,Cashback Boost,Push Notification,2024-02-05,False,False
8039090,113497,Cashback Boost,Push Notification,2024-11-20,False,False
8039091,104704,Savings Goal,Push Notification,2024-07-22,False,False
8039092,119352,Loan Offer,Email,2023-02-07,True,False
8039093,115948,Dormant Reactivation,In-App Banner,2023-01-08,True,False
8039094,116013,Cashback Boost,Email,2024-05-05,False,False
8039095,124178,Premium Upgrade,SMS,2024-04-23,False,False
8039096,113487,Premium Upgrade,Push Notification,2024-04-26,False,False
8039097,120274,Loan Offer,Push Notification,2023-02-01,False,False
8039098,101112,Premium Upgrade,Email,2024-09-09,False,False
8039099,900345,Dormant Reactivation,SMS,2024-06-26,False,False
8039100,111355,Cashback Boost,Push Notification,2023-03-31,True,False
8039101,113103,Premium Upgrade,Email,2024-01-27,False,False
8039102,100306,Premium Upgrade,Email,2023-03-12,False,False
8039103,113158,Cashback Boost,Email,2024-05-04,False,False
8039104,110995,Dormant Reactivation,In-App Banner,2024-11-22,False,False
8039105,109677,Dormant Reactivation,SMS,2023-05-09,False,False
8039106,126890,Cashback Boost,In-App Banner,2023-12-16,False,False
8039107,127819,Cashback Boost,Email,2024-03-15,False,False
8039108,119582,Dormant Reactivation,Email,2024-01-09,False,False
8039109,114567,Travel Card,Email,2024-01-04,False,False
8039110,119517,Dormant Reactivation,Email,2024-02-06,False,False
8039111,119445,Premium Upgrade,Email,2024-08-02,False,False
8039112,121978,Travel Card,Push Notification,2023-08-12,False,False
8039113,109948,Savings Goal,Push Notification,2023-08-02,False,False
8039114,110797,Travel Card,Email,2024-03-08,False,False
8039115,117674,Travel Card,Email,2024-05-30,False,False
8039116,106229,Savings Goal,Email,2024-05-27,False,False
8039117,112859,Savings Goal,Push Notification,2023-03-24,False,False
8039118,107325,Savings Goal,Email,2024-03-05,False,False
8039119,113226,Dormant Reactivation,Email,2023-07-30,False,False
8039120,109508,Dormant Reactivation,Push Notification,2023-01-28,False,False
8039121,121218,Savings Goal,Push Notification,2024-02-24,False,False
8039122,101913,Premium Upgrade,Email,2024-04-03,False,False
8039123,108789,Travel Card,Push Notification,2024-02-03,False,False
8039124,116926,Dormant Reactivation,Email,2023-12-26,False,False
8039125,104827,Travel Card,In-App Banner,2024-09-22,False,False
8039126,122452,Cashback Boost,Push Notification,2023-05-02,False,False
8039127,119569,Cashback Boost,In-App Banner,2023-06-02,False,False
8039128,116419,Cashback Boost,Email,2023-05-17,True,False
8039129,112993,Loan Offer,Email,2024-07-10,False,False
8039130,117500,Loan Offer,Email,2024-10-28,False,False
8039131,117607,Premium Upgrade,Email,2023-05-16,False,False
8039132,123753,Premium Upgrade,Push Notification,2024-01-07,False,False
8039133,103074,Travel Card,Email,2024-09-04,False,False
8039134,122627,Premium Upgrade,Email,2023-04-10,False,False
8039135,100495,Cashback Boost,Push Notification,2024-10-12,False,False
8039136,121798,Cashback Boost,In-App Banner,2024-12-28,False,False
8039137,119610,Premium Upgrade,Push Notification,2023-06-16,False,False
8039138,103260,Savings Goal,Email,2023-11-05,False,False
8039139,900174,Cashback Boost,In-App Banner,2024-06-26,False,False
8039140,116251,Savings Goal,Push Notification,2023-11-24,False,False
8039141,106182,Dormant Reactivation,Email,2024-02-18,False,False
8039142,103831,Cashback Boost,Push Notification,2024-10-26,True,False
8039143,105541,Cashback Boost,Email,2023-08-24,False,False
8039144,107810,Loan Offer,In-App Banner,2024-12-28,False,False
8039145,112712,Dormant Reactivation,Push Notification,2023-05-30,True,False
8039146,116562,Loan Offer,Email,2024-10-13,False,False
8039147,110075,Loan Offer,In-App Banner,2024-04-05,False,False
8039148,126024,Travel Card,In-App Banner,2024-06-07,True,True
8039149,101052,Premium Upgrade,Email,2023-01-08,False,False
8039150,117662,Loan Offer,Email,2023-06-01,False,False
8039151,121295,Savings Goal,Push Notification,2023-02-13,False,False
8039152,106784,Savings Goal,Push Notification,2023-11-08,False,False
8039153,119570,Premium Upgrade,SMS,2024-03-20,False,False
8039154,106852,Travel Card,In-App Banner,2024-02-14,False,False
8039155,109102,Loan Offer,Email,2024-08-05,False,True
8039156,108632,Loan Offer,Email,2023-12-22,False,False
8039157,126260,Travel Card,Email,2024-01-25,False,False
8039158,115486,Cashback Boost,In-App Banner,2024-05-14,True,False
8039159,114135,Loan Offer,Push Notification,2024-03-31,False,False
8039160,109593,Premium Upgrade,In-App Banner,2024-03-05,False,False
8039161,117406,Premium Upgrade,Push Notification,2024-01-27,False,False
8039162,106484,Travel Card,Email,2024-05-04,False,False
8039163,120393,Travel Card,In-App Banner,2023-05-03,False,False
8039164,122787,Savings Goal,Email,2023-07-20,False,False
8039165,105529,Loan Offer,Push Notification,2024-08-31,False,False
8039166,100124,Loan Offer,Email,2024-07-15,False,False
8039167,102005,Savings Goal,Email,2024-03-25,False,False
8039168,124277,Savings Goal,In-App Banner,2024-12-19,True,True
8039169,125745,Dormant Reactivation,Push Notification,2023-10-27,True,False
8039170,104034,Premium Upgrade,Push Notification,2023-10-29,False,False
8039171,124481,Loan Offer,Email,2023-10-20,False,False
8039172,109863,Premium Upgrade,Email,2024-08-15,False,False
8039173,119402,Travel Card,In-App Banner,2023-05-26,False,False
8039174,104890,Cashback Boost,In-App Banner,2024-08-01,False,False
8039175,117209,Cashback Boost,Email,2023-03-19,False,False
8039176,104446,Savings Goal,In-App Banner,2023-09-22,False,False
8039177,115630,Cashback Boost,In-App Banner,2023-11-12,False,False
8039178,120664,Travel Card,Push Notification,2023-03-04,False,False
8039179,108649,Premium Upgrade,Email,2024-04-17,False,False
8039180,106971,Savings Goal,Push Notification,2024-12-16,False,False
8039181,117318,Cashback Boost,Email,2023-12-16,False,False
8039182,129954,Savings Goal,Email,2023-11-24,False,False
8039183,111097,Premium Upgrade,Push Notification,2024-12-07,True,True
8039184,126662,Cashback Boost,Email,2024-04-14,False,False
8039185,119150,Loan Offer,Push Notification,2023-06-18,False,False
8039186,101716,Dormant Reactivation,Push Notification,2023-08-04,True,False
8039187,118911,Premium Upgrade,Email,2024-01-02,False,False
8039188,128676,Premium Upgrade,Email,2023-03-08,False,False
8039189,118184,Travel Card,SMS,2024-03-20,False,False
8039190,121388,Savings Goal,Push Notification,2023-06-29,True,False
8039191,112457,Dormant Reactivation,Email,2023-10-29,False,False
8039192,124049,Cashback Boost,Push Notification,2023-01-30,False,False
8039193,115443,Travel Card,Push Notification,2023-12-26,False,False
8039194,127862,Cashback Boost,Email,2024-03-29,False,False
8039195,114653,Premium Upgrade,Push Notification,2023-07-27,False,False
8039196,105343,Cashback Boost,Email,2023-06-09,False,False
8039197,117784,Cashback Boost,Email,2024-10-26,False,False
8039198,124795,Loan Offer,In-App Banner,2024-02-29,False,False
8039199,119683,Travel Card,In-App Banner,2023-09-12,False,False
8039200,108567,Premium Upgrade,In-App Banner,2024-11-04,False,False
8039201,104935,Cashback Boost,Push Notification,2023-02-27,False,False
8039202,102080,Savings Goal,In-App Banner,2024-11-11,False,False
8039203,119922,Travel Card,Email,2024-08-13,False,False
8039204,114187,Cashback Boost,Email,2023-01-15,False,False
8039205,106743,Cashback Boost,Email,2023-09-26,False,False
8039206,100302,Premium Upgrade,SMS,2023-04-27,False,False
8039207,118266,Premium Upgrade,Email,2023-10-30,False,False
8039208,124241,Premium Upgrade,Email,2024-05-12,False,False
8039209,114705,Dormant Reactivation,Email,2023-04-06,True,False
8039210,121873,Cashback Boost,Email,2023-03-12,False,False
8039211,101356,Cashback Boost,SMS,2023-09-24,False,False
8039212,116060,Dormant Reactivation,Email,2023-10-29,False,False
8039213,124213,Cashback Boost,In-App Banner,2024-08-19,False,False
8039214,113861,Dormant Reactivation,Push Notification,2023-02-21,False,False
8039215,110341,Premium Upgrade,Email,2024-05-29,False,False
8039216,109622,Dormant Reactivation,Email,2023-07-09,False,False
8039217,123543,Travel Card,Push Notification,2023-09-23,False,False
8039218,128283,Dormant Reactivation,Email,2024-08-17,False,False
8039219,112676,Savings Goal,SMS,2024-05-16,False,True
8039220,128277,Cashback Boost,Push Notification,2023-05-10,True,False
8039221,108668,Savings Goal,Email,2024-04-23,False,False
8039222,107884,Loan Offer,Email,2023-03-05,False,False
8039223,113274,Dormant Reactivation,Email,2024-02-20,False,False
8039224,122711,Loan Offer,Email,2023-05-16,True,False
8039225,121031,Savings Goal,Email,2023-04-17,False,False
8039226,129373,Savings Goal,Email,2024-02-16,False,False
8039227,113966,Travel Card,Email,2024-02-11,False,False
8039228,104486,Premium Upgrade,SMS,2023-04-06,False,False
8039229,113545,Cashback Boost,Email,2023-03-06,True,True
8039230,122889,Premium Upgrade,Email,2024-05-10,False,False
8039231,125546,Loan Offer,Push Notification,2023-03-11,False,False
8039232,106224,Savings Goal,Email,2024-05-31,False,False
8039233,111231,Cashback Boost,Push Notification,2023-10-06,False,False
8039234,101085,Savings Goal,Email,2024-08-26,False,False
8039235,119084,Cashback Boost,Push Notification,2023-03-10,True,False
8039236,121989,Premium Upgrade,Push Notification,2023-06-22,False,False
8039237,101635,Savings Goal,Push Notification,2024-08-06,False,False
8039238,900294,Dormant Reactivation,Email,2023-11-05,False,False
8039239,125985,Loan Offer,Push Notification,2023-07-07,False,False
8039240,127956,Premium Upgrade,Push Notification,2023-10-04,False,False
8039241,110006,Cashback Boost,Push Notification,2023-09-04,False,False
8039242,123224,Travel Card,Email,2024-06-16,False,False
8039243,117653,Travel Card,Push Notification,2023-05-08,False,False
8039244,124148,Travel Card,Email,2023-06-09,False,False
8039245,115392,Dormant Reactivation,Email,2024-05-30,False,False
8039246,113564,Savings Goal,Email,2023-07-07,False,False
8039247,112521,Loan Offer,Email,2024-06-19,False,False
8039248,128556,Dormant Reactivation,Push Notification,2023-11-29,False,False
8039249,106670,Cashback Boost,In-App Banner,2024-05-04,False,False
8039250,103115,Dormant Reactivation,Push Notification,2024-02-13,False,False
8039251,105838,Cashback Boost,Email,2024-03-10,False,False
8039252,120929,Travel Card,Push Notification,2024-09-20,True,False
8039253,125420,Loan Offer,Push Notification,2023-05-23,False,False
8039254,120813,Dormant Reactivation,Email,2023-03-06,False,False
8039255,100471,Dormant Reactivation,Push Notification,2024-01-06,False,False
8039256,106932,Premium Upgrade,Email,2023-06-09,False,False
8039257,122419,Savings Goal,Email,2024-12-26,True,False
8039258,103527,Loan Offer,SMS,2024-01-11,False,False
8039259,116085,Dormant Reactivation,SMS,2024-11-23,False,False
8039260,112353,Loan Offer,Push Notification,2024-07-03,False,False
8039261,100759,Savings Goal,Push Notification,2023-03-13,False,False
8039262,110137,Travel Card,SMS,2024-08-09,False,False
8039263,124218,Savings Goal,Push Notification,2024-01-30,True,True
8039264,127568,Savings Goal,Push Notification,2024-12-27,True,False
8039265,123641,Cashback Boost,In-App Banner,2024-03-24,False,False
8039266,100437,Cashback Boost,Email,2023-04-23,False,False
8039267,115463,Dormant Reactivation,Push Notification,2023-02-13,False,False
8039268,102865,Savings Goal,Email,2024-11-11,False,False
8039269,113172,Premium Upgrade,Email,2023-11-07,False,False
8039270,109680,Savings Goal,Push Notification,2023-05-12,False,False
8039271,115887,Travel Card,In-App Banner,2024-11-06,False,False
8039272,112558,Savings Goal,Email,2023-09-16,False,False
8039273,107960,Travel Card,Push Notification,2024-10-22,False,False
8039274,102170,Savings Goal,Push Notification,2023-07-31,False,False
8039275,127332,Dormant Reactivation,Push Notification,2024-05-31,False,False
8039276,113122,Dormant Reactivation,Email,2024-04-16,False,False
8039277,100673,Dormant Reactivation,Email,2023-10-04,True,False
8039278,122654,Premium Upgrade,Email,2023-04-20,False,False
8039279,117112,Dormant Reactivation,Email,2023-11-02,False,False
8039280,121591,Loan Offer,SMS,2023-06-01,False,False
8039281,106676,Premium Upgrade,Email,2023-12-01,False,False
8039282,126602,Travel Card,Email,2024-07-04,False,False
8039283,104394,Premium Upgrade,Push Notification,2023-02-16,False,False
8039284,103911,Dormant Reactivation,Email,2023-09-02,False,False
8039285,105557,Travel Card,Email,2023-03-04,False,False
8039286,124944,Premium Upgrade,Email,2024-10-17,True,False
8039287,108332,Travel Card,Push Notification,2023-09-30,False,False
8039288,900044,Dormant Reactivation,Push Notification,2023-04-27,False,False
8039289,110911,Dormant Reactivation,Push Notification,2023-03-19,True,False
8039290,101955,Premium Upgrade,Push Notification,2023-07-26,False,False
8039291,123092,Savings Goal,In-App Banner,2023-07-31,False,False
8039292,124456,Loan Offer,Push Notification,2023-10-29,False,False
8039293,107718,Savings Goal,In-App Banner,2024-05-06,False,False
8039294,121459,Savings Goal,Email,2024-12-30,False,False
8039295,120978,Loan Offer,Push Notification,2023-06-12,False,False
8039296,108749,Dormant Reactivation,Email,2023-01-24,False,False
8039297,119715,Loan Offer,Push Notification,2023-12-31,False,False
8039298,102842,Cashback Boost,Email,2024-01-30,False,False
8039299,118586,Loan Offer,Email,2024-08-09,False,False
8039300,107466,Premium Upgrade,In-App Banner,2023-06-01,True,False
8039301,123113,Cashback Boost,Push Notification,2023-06-25,False,False
8039302,126378,Cashback Boost,Email,2023-09-11,False,False
8039303,117257,Premium Upgrade,Push Notification,2023-06-16,False,False
8039304,123736,Loan Offer,Email,2023-04-17,False,False
8039305,107801,Savings Goal,Email,2023-11-07,False,False
8039306,127098,Dormant Reactivation,SMS,2024-09-24,False,False
8039307,114727,Premium Upgrade,Email,2024-09-13,False,False
8039308,122985,Savings Goal,Email,2023-05-22,False,False
8039309,122763,Dormant Reactivation,SMS,2024-04-04,False,False
8039310,900194,Cashback Boost,Push Notification,2023-08-07,False,False
8039311,108477,Premium Upgrade,Push Notification,2023-07-13,False,False
8039312,124544,Travel Card,In-App Banner,2024-07-01,False,False
8039313,125076,Dormant Reactivation,Email,2023-06-09,False,False
8039314,109054,Savings Goal,In-App Banner,2023-07-09,False,False
8039315,105481,Cashback Boost,Email,2023-06-20,False,False
8039316,104349,Loan Offer,Email,2023-06-30,True,False
8039317,104498,Cashback Boost,Push Notification,2023-02-18,False,False
8039318,113978,Premium Upgrade,Push Notification,2024-02-01,False,False
8039319,111862,Cashback Boost,Email,2023-09-02,False,False
8039320,129595,Loan Offer,Push Notification,2024-05-27,True,True
8039321,103935,Travel Card,In-App Banner,2023-03-01,False,False
8039322,129924,Cashback Boost,SMS,2024-07-08,False,False
8039323,101015,Dormant Reactivation,Email,2023-11-19,False,False
8039324,112283,Travel Card,SMS,2024-03-20,False,False
8039325,101912,Cashback Boost,Email,2023-10-02,False,False
8039326,115253,Loan Offer,In-App Banner,2023-05-30,False,False
8039327,115023,Cashback Boost,In-App Banner,2023-10-16,False,False
8039328,121267,Travel Card,Email,2024-06-01,False,False
8039329,104818,Premium Upgrade,Push Notification,2024-04-17,False,False
8039330,109170,Travel Card,Push Notification,2023-05-02,False,False
8039331,106911,Cashback Boost,Push Notification,2024-10-02,False,False
8039332,112679,Savings Goal,Push Notification,2024-12-24,False,False
8039333,111483,Loan Offer,Push Notification,2024-03-30,False,False
8039334,125215,Dormant Reactivation,Email,2023-09-28,False,False
8039335,117537,Cashback Boost,Email,2024-04-11,False,False
8039336,122341,Cashback Boost,Push Notification,2023-05-01,False,False
8039337,102598,Travel Card,Push Notification,2024-10-09,False,False
8039338,105560,Dormant Reactivation,Email,2024-07-20,False,False
8039339,115166,Cashback Boost,Push Notification,2023-10-11,False,False
8039340,100020,Loan Offer,Push Notification,2023-02-28,False,False
8039341,113958,Savings Goal,In-App Banner,2024-07-24,False,False
8039342,103974,Savings Goal,Email,2023-06-09,False,False
8039343,115271,Premium Upgrade,Push Notification,2023-01-26,False,False
8039344,108088,Loan Offer,Push Notification,2024-07-04,False,False
8039345,124339,Premium Upgrade,Push Notification,2023-12-29,False,False
8039346,108130,Loan Offer,Email,2023-07-21,False,False
8039347,105847,Travel Card,Email,2024-01-27,False,False
8039348,124926,Loan Offer,SMS,2023-04-28,False,False
8039349,107491,Cashback Boost,In-App Banner,2024-02-19,True,False
8039350,111930,Premium Upgrade,Push Notification,2024-05-30,False,False
8039351,102381,Cashback Boost,In-App Banner,2023-06-08,False,False
8039352,107869,Cashback Boost,Email,2024-01-26,False,False
8039353,108230,Dormant Reactivation,SMS,2023-11-12,False,False
8039354,123513,Loan Offer,SMS,2023-07-26,True,False
8039355,128127,Loan Offer,Push Notification,2023-03-01,False,False
8039356,127495,Cashback Boost,In-App Banner,2023-07-13,False,False
8039357,103392,Loan Offer,In-App Banner,2024-07-02,False,False
8039358,117348,Dormant Reactivation,Push Notification,2024-06-23,False,False
8039359,128204,Savings Goal,SMS,2024-05-27,False,False
8039360,115607,Cashback Boost,Email,2023-01-19,False,False
8039361,113251,Loan Offer,Email,2024-10-01,False,False
8039362,106288,Travel Card,Email,2024-03-05,False,False
8039363,116050,Premium Upgrade,Push Notification,2023-08-23,True,False
8039364,105970,Cashback Boost,Email,2024-04-11,False,False
8039365,107521,Travel Card,Email,2023-09-29,False,False
8039366,126256,Cashback Boost,Email,2024-09-14,True,False
8039367,108988,Cashback Boost,Push Notification,2023-09-06,False,False
8039368,129288,Savings Goal,Email,2023-05-18,False,False
8039369,117945,Cashback Boost,In-App Banner,2024-10-26,False,False
8039370,107230,Travel Card,In-App Banner,2024-06-16,True,False
8039371,112514,Premium Upgrade,Push Notification,2024-05-04,True,False
8039372,118433,Dormant Reactivation,Email,2024-12-13,False,False
8039373,112694,Loan Offer,SMS,2024-09-30,False,False
8039374,109227,Cashback Boost,Push Notification,2024-02-28,False,True
8039375,115726,Loan Offer,In-App Banner,2024-11-07,False,False
8039376,122626,Cashback Boost,SMS,2024-12-17,False,False
8039377,118812,Premium Upgrade,Push Notification,2023-02-13,False,False
8039378,103884,Cashback Boost,Email,2023-12-22,False,False
8039379,105979,Premium Upgrade,Email,2024-04-24,False,False
8039380,115588,Dormant Reactivation,Email,2023-07-01,False,False
8039381,128754,Cashback Boost,In-App Banner,2023-04-22,False,False
8039382,112062,Dormant Reactivation,Email,2024-01-20,False,False
8039383,116426,Travel Card,Email,2024-01-05,False,False
8039384,114574,Savings Goal,Push Notification,2024-01-03,False,False
8039385,125779,Premium Upgrade,Email,2024-12-12,False,False
8039386,107748,Loan Offer,SMS,2023-09-01,True,False
8039387,117063,Premium Upgrade,SMS,2023-11-28,False,False
8039388,107453,Cashback Boost,Email,2024-11-24,False,False
8039389,107522,Cashback Boost,SMS,2023-10-02,False,False
8039390,123522,Premium Upgrade,SMS,2023-03-30,False,False
8039391,121091,Loan Offer,In-App Banner,2023-10-13,False,False
8039392,100305,Travel Card,Email,2024-03-05,False,False
8039393,103351,Cashback Boost,Email,2023-03-21,False,False
8039394,118705,Loan Offer,SMS,2023-05-06,False,False
8039395,118795,Travel Card,Push Notification,2024-01-06,False,False
8039396,101482,Cashback Boost,Push Notification,2023-04-24,False,False
8039397,108527,Savings Goal,Email,2024-04-15,False,False
8039398,114751,Loan Offer,Email,2023-08-28,False,False
8039399,107019,Cashback Boost,Email,2024-02-19,False,False
8039400,126448,Cashback Boost,Email,2023-04-10,False,False
8039401,113059,Loan Offer,SMS,2023-11-04,False,False
8039402,126619,Cashback Boost,Email,2023-04-15,False,False
8039403,124478,Loan Offer,Email,2023-02-26,False,False
8039404,109278,Premium Upgrade,Email,2024-03-14,False,False
8039405,106656,Savings Goal,Email,2024-08-14,False,False
8039406,128823,Travel Card,Email,2023-07-26,False,False
8039407,900117,Travel Card,Email,2023-06-15,False,False
8039408,110868,Premium Upgrade,Email,2023-08-26,False,False
8039409,127387,Premium Upgrade,SMS,2023-07-12,False,False
8039410,127899,Travel Card,SMS,2023-09-27,False,False
8039411,110334,Premium Upgrade,Email,2024-11-06,False,False
8039412,113312,Premium Upgrade,Push Notification,2024-01-04,False,False
8039413,114968,Cashback Boost,Email,2024-05-02,False,False
8039414,124895,Dormant Reactivation,Push Notification,2024-03-26,True,False
8039415,109067,Loan Offer,In-App Banner,2024-07-31,False,False
8039416,122180,Dormant Reactivation,Push Notification,2023-11-05,False,False
8039417,112006,Savings Goal,In-App Banner,2023-04-01,False,False
8039418,125112,Cashback Boost,In-App Banner,2023-01-15,False,False
8039419,115211,Cashback Boost,Email,2024-04-02,False,False
8039420,122667,Premium Upgrade,Email,2024-05-22,True,True
8039421,102665,Cashback Boost,SMS,2024-01-24,False,False
8039422,103909,Savings Goal,Push Notification,2024-12-07,False,False
8039423,120531,Savings Goal,SMS,2023-09-27,False,False
8039424,129065,Premium Upgrade,Push Notification,2024-10-16,False,False
8039425,119935,Cashback Boost,In-App Banner,2023-12-14,False,False
8039426,103696,Travel Card,SMS,2023-03-08,False,False
8039427,124591,Premium Upgrade,Email,2023-08-24,False,False
8039428,125671,Savings Goal,Email,2024-06-20,False,False
8039429,126045,Premium Upgrade,Push Notification,2023-10-31,False,False
8039430,111637,Cashback Boost,Push Notification,2023-11-20,False,False
8039431,120344,Travel Card,Push Notification,2023-05-27,False,False
8039432,103142,Cashback Boost,Push Notification,2023-09-01,False,False
8039433,114117,Cashback Boost,Push Notification,2024-07-22,False,False
8039434,103857,Travel Card,Push Notification,2024-12-26,True,False
8039435,119650,Travel Card,Email,2023-01-29,False,False
8039436,112926,Travel Card,Push Notification,2023-03-30,False,False
8039437,101817,Savings Goal,Email,2024-10-03,False,False
8039438,127193,Cashback Boost,In-App Banner,2024-06-03,True,False
8039439,105646,Cashback Boost,Push Notification,2024-11-26,True,False
8039440,122926,Travel Card,In-App Banner,2023-10-31,False,False
8039441,101938,Premium Upgrade,Email,2023-01-09,False,False
8039442,123860,Premium Upgrade,Push Notification,2023-02-14,False,False
8039443,107438,Premium Upgrade,In-App Banner,2024-03-09,False,False
8039444,116459,Premium Upgrade,Push Notification,2023-12-12,True,False
8039445,123905,Savings Goal,SMS,2023-11-09,False,False
8039446,113665,Loan Offer,SMS,2024-02-26,False,False
8039447,104282,Cashback Boost,In-App Banner,2023-07-09,False,False
8039448,110323,Savings Goal,Email,2024-02-25,False,False
8039449,117599,Loan Offer,Push Notification,2024-05-08,False,False
8039450,105544,Loan Offer,Push Notification,2023-06-03,False,False
8039451,125681,Travel Card,Email,2024-05-16,False,False
8039452,124857,Cashback Boost,Email,2024-02-03,False,False
8039453,108479,Loan Offer,Push Notification,2024-03-03,False,False
8039454,110823,Dormant Reactivation,Email,2024-03-10,False,False
8039455,110123,Savings Goal,In-App Banner,2023-05-27,False,False
8039456,125336,Cashback Boost,SMS,2024-09-11,False,False
