account_id,customer_id,account_type,currency,opened_date,closed_date,account_status,current_balance,overdraft_limit
2038246,103869,Savings,EUR,2023-02-08,,Active,1960.36,0
2038247,116048,Savings,SEK,2022-10-17,,Active,3866.33,0
2038248,111532,Current,EUR,2024-08-17,,Active,438.45,250
2038249,111958,Current,EUR,2024-06-13,,Active,6776.94,500
2038250,125265,Savings,SEK,2023-10-28,,Active,758.15,0
2038251,117726,Business,EUR,2023-06-24,,Active,1411.77,2500
2038252,124588,Current,EUR,2022-02-28,,Active,5520.81,250
2038253,106407,Savings,EUR,2023-10-14,,Active,852.82,0
2038254,109784,Savings,PLN,2023-12-19,,Active,1349.81,0
2038255,117210,Savings,EUR,2025-04-06,,Active,295.94,0
2038256,105239,Business,EUR,2023-07-23,,Active,730.06,0
2038257,121565,Business,EUR,2023-01-07,,Active,1289.2,2500
2038258,117760,Current,EUR,2023-09-05,,Closed,842.97,0
2038259,105700,Current,EUR,2023-02-06,,Active,284.38,1000
2038260,122099,Current,EUR,2023-09-03,,Active,3162.48,2500
2038261,114523,Savings,PLN,2022-09-18,,Active,525.8,0
2038262,105903,Business,PLN,2022-10-05,,Active,1162.16,1000
2038263,100434,Current,EUR,2023-02-25,,Active,3999.33,500
2038264,108794,Joint,PLN,2025-01-01,,Active,2470.66,0
2038265,119974,Savings,EUR,2024-10-20,,Closed,1016.7,0
2038266,110214,Current,EUR,2024-11-09,,Active,190.9,0
2038267,123876,Savings,EUR,2024-01-16,,Active,2681.16,0
2038268,120789,Savings,EUR,2024-02-05,,Active,239.32,0
2038269,114589,Current,EUR,2024-11-05,,Closed,923.55,250
2038270,106447,Current,EUR,2023-04-04,,Active,822.36,2500
2038271,115495,Business,EUR,2024-05-04,,Active,1487.09,2500
2038272,101472,Savings,EUR,2023-03-18,,Active,1838.38,0
2038273,113737,Current,PLN,2022-02-15,,Active,1544.72,250
2038274,104215,Current,EUR,2023-04-06,,Active,2079.84,500
2038275,119381,Current,EUR,2023-05-16,,Active,900.66,2500
2038276,129105,Business,EUR,2023-11-28,,Active,817.98,250
2038277,115034,Business,PLN,2024-02-02,,Active,707.27,1000
2038278,119784,Current,EUR,2022-09-15,,Active,2334.47,250
2038279,127056,Savings,EUR,2022-08-16,,Active,855.25,0
2038280,107963,Current,EUR,2022-09-24,,Active,7367.08,1000
2038281,101776,Current,EUR,2024-04-26,,Active,547.48,250
2038282,129654,Current,EUR,2024-03-16,,Active,1263.65,250
2038283,129238,Joint,EUR,2024-02-06,,Active,1831.65,0
2038284,101622,Joint,EUR,2023-10-27,,Active,1005.0,0
2038285,128627,Savings,EUR,2024-11-03,,Active,499.33,0
2038286,127747,Current,EUR,2022-08-24,,Active,949.59,2500
2038287,108319,Current,EUR,2022-11-08,,Active,6468.43,1000
2038288,123256,Business,EUR,2023-12-21,,Active,402.74,0
2038289,125872,Savings,EUR,2023-02-26,,Active,327.54,0
2038290,111315,Current,EUR,2023-01-21,,Dormant,1631.58,250
2038291,121553,Joint,EUR,2022-04-16,,Dormant,723.4,0
2038292,106045,Current,EUR,2022-09-29,,Dormant,865.14,0
2038293,106269,Business,EUR,2022-07-16,,Active,2701.92,250
2038294,125996,Current,PLN,2022-02-07,,Active,2117.29,1000
2038295,101955,Business,EUR,2022-12-08,,Active,11370.71,500
2038296,126812,Joint,EUR,2024-11-24,,Active,1119.77,0
2038297,116125,Savings,EUR,2024-06-04,,Active,6386.57,0
2038298,126067,Business,EUR,2022-12-23,,Active,433.94,500
2038299,103687,Current,EUR,2022-12-18,,Dormant,1188.91,1000
2038300,101805,Savings,EUR,2023-03-31,,Active,547.17,0
2038301,113827,Savings,EUR,2023-06-28,,Active,1782.25,0
2038302,101099,Savings,EUR,2024-09-09,,Active,261.38,0
2038303,129258,Current,EUR,2025-01-02,,Active,869.21,1000
2038304,121572,Current,EUR,2024-08-14,,Active,-619.73,250
2038305,105108,Savings,EUR,2024-10-13,,Active,419.16,0
2038306,105656,Current,EUR,2024-10-22,,Active,4287.24,500
2038307,119694,Current,EUR,2022-07-03,,Active,307.95,0
2038308,118110,Current,EUR,2023-11-09,,Active,6859.2,1000
2038309,105356,Current,EUR,2023-04-10,,Active,5950.44,0
2038310,128159,Savings,EUR,2024-12-12,,Active,1065.81,0
2038311,116115,Savings,EUR,2023-04-27,,Active,5508.78,0
2038312,126276,Savings,EUR,2024-06-26,,Active,309.93,0
2038313,118078,Savings,EUR,2022-02-19,,Active,923.61,0
2038314,105033,Current,EUR,2024-07-25,,Active,2037.36,0
2038315,106751,Savings,EUR,2023-10-07,,Active,644.72,0
2038316,107562,Joint,EUR,2022-12-03,,Active,2470.94,0
2038317,127490,Current,EUR,2024-07-08,,Active,286.93,0
2038318,103493,Current,EUR,2023-04-07,,Active,679.71,250
2038319,119539,Current,EUR,2023-07-07,2023-09-28,Closed,4878.32,500
2038320,125898,Business,EUR,2022-09-06,,Active,236.65,1000
2038321,102823,Current,EUR,2022-04-11,,Active,5250.36,250
2038322,124409,Current,PLN,2024-05-30,,Active,934.19,500
2038323,127501,Current,SEK,2022-05-19,2022-08-02,Closed,1391.92,0
2038324,108982,Current,EUR,2024-04-08,,Active,346.78,0
2038325,118692,Current,EUR,2022-09-08,,Active,2516.5,500
2038326,113553,Current,EUR,2022-09-25,,Active,1134.34,0
2038327,113869,Current,EUR,2024-05-26,,Active,5195.87,250
2038328,119526,Savings,EUR,2024-07-03,,Active,5685.35,0
2038329,103799,Savings,EUR,2024-07-18,,Closed,4584.65,0
2038330,112554,Current,EUR,2023-05-22,,Active,1491.43,2500
2038331,116555,Business,EUR,2023-01-27,,Active,3823.96,1000
2038332,100515,Savings,EUR,2022-08-08,,Active,5846.7,0
2038333,117622,Savings,EUR,2024-10-13,,Active,543.92,0
2038334,104852,Savings,EUR,2022-03-30,,Active,3841.97,0
2038335,102374,Current,EUR,2023-05-16,,Active,293.88,500
2038336,107312,Current,EUR,2025-01-28,,Active,642.28,1000
2038337,104818,Business,EUR,2022-01-11,,Active,496.25,0
2038338,121504,Savings,EUR,2023-11-10,,Active,2696.92,0
2038339,105712,Savings,EUR,2023-03-20,,Active,2687.41,0
2038340,117530,Current,EUR,2022-09-19,,Active,1364.26,1000
2038341,111664,Current,EUR,2023-05-26,,Active,636.37,2500
2038342,107638,Current,EUR,2022-09-25,,Active,1474.71,500
2038343,123652,Business,EUR,2024-07-01,,Active,155.48,500
2038344,106170,Current,EUR,2022-02-04,,Active,13645.75,2500
2038345,117283,Current,EUR,2023-03-15,,Dormant,1651.97,2500
2038346,128538,Savings,EUR,2024-09-28,,Active,2490.43,0
2038347,100253,Current,EUR,2023-01-10,,Active,5280.47,500
2038348,101088,Savings,EUR,2022-07-11,,Active,1929.65,0
2038349,122235,Savings,EUR,2022-07-10,,Active,9179.81,0
2038350,110594,Savings,EUR,2024-01-13,,Active,4689.67,0
2038351,111349,Joint,EUR,2023-06-17,,Active,1140.36,0
2038352,109722,Current,EUR,2024-07-05,,Active,659.21,250
2038353,114623,Business,EUR,2022-07-16,2023-07-28,Closed,697.53,1000
2038354,106476,Savings,SEK,2023-05-29,,Active,2668.87,0
2038355,116813,Savings,PLN,2023-04-11,,Active,702.1,0
2038356,128088,Current,EUR,2024-09-29,,Active,874.79,1000
2038357,105049,Business,EUR,2023-11-26,,Active,1506.51,1000
2038358,108127,Business,EUR,2022-04-01,,Active,703.38,2500
2038359,110654,Current,EUR,2023-03-19,,Active,689.99,250
2038360,111499,Current,EUR,2022-10-18,,Dormant,2908.12,2500
2038361,121721,Current,PLN,2024-04-15,2024-10-31,Closed,1641.46,1000
2038362,128113,Joint,EUR,2023-11-22,,Closed,2905.55,0
2038363,113973,Savings,EUR,2022-08-10,,Active,958.0,0
2038364,108522,Current,SEK,2024-07-31,,Active,3174.13,2500
2038365,124097,Savings,EUR,2024-12-24,,Active,2082.81,0
2038366,125767,Current,EUR,2024-11-17,,Active,1336.07,500
2038367,105431,Savings,EUR,2024-01-03,,Active,2467.67,0
2038368,120235,Current,EUR,2024-02-08,,Dormant,1714.8,0
2038369,103649,Current,EUR,2024-01-26,,Active,2300.08,500
2038370,106014,Business,EUR,2022-12-14,,Dormant,2633.97,250
2038371,129257,Savings,EUR,2023-02-06,,Active,227.6,0
2038372,112524,Current,EUR,2024-02-20,,Active,11373.67,250
2038373,112969,Current,EUR,2024-05-24,,Active,448.69,2500
2038374,105583,Savings,EUR,2023-09-16,,Active,7820.44,0
2038375,119031,Savings,EUR,2023-02-13,,Active,1882.62,0
2038376,106972,Current,EUR,2022-01-28,,Active,487.06,500
2038377,129050,Savings,EUR,2024-06-23,,Active,2386.9,0
2038378,129732,Joint,EUR,2024-09-07,,Active,254.32,0
2038379,121446,Current,EUR,2022-07-09,,Active,121.49,1000
2038380,113916,Current,PLN,2024-04-23,,Active,2279.76,0
2038381,108894,Business,SEK,2022-07-26,,Active,217.08,1000
2038382,101216,Current,EUR,2023-01-26,,Active,788.82,2500
2038383,124411,Current,EUR,2024-07-02,,Active,-1007.17,1000
2038384,100828,Business,EUR,2024-01-19,,Active,1113.51,2500
2038385,117734,Savings,EUR,2022-05-09,,Active,921.09,0
2038386,121769,Current,EUR,2022-04-01,,Active,239.23,2500
2038387,111904,Current,EUR,2022-01-21,,Active,1663.05,1000
2038388,110246,Current,EUR,2022-06-26,,Active,928.32,2500
2038389,111127,Business,EUR,2025-02-17,,Active,10515.38,0
2038390,114688,Savings,EUR,2023-07-01,,Active,2200.96,0
2038391,128152,Current,EUR,2023-10-31,,Active,5890.51,0
2038392,117106,Current,EUR,2022-11-21,,Active,210.45,0
2038393,109231,Current,EUR,2024-04-06,,Active,694.07,2500
2038394,103727,Savings,EUR,2023-06-05,,Active,5512.72,0
2038395,116346,Business,EUR,2024-07-25,,Active,588.05,1000
2038396,103351,Current,EUR,2023-05-16,,Active,2805.32,0
2038397,127346,Business,EUR,2022-04-16,,Active,1289.99,1000
2038398,123057,Current,EUR,2022-07-29,,Active,958.87,500
2038399,128032,Current,EUR,2022-09-10,,Active,2444.14,0
2038400,106256,Current,EUR,2022-01-28,,Active,675.63,250
2038401,119721,Current,EUR,2023-11-05,,Active,822.12,500
2038402,103219,Current,EUR,2022-02-10,,Active,2684.5,500
2038403,118544,Current,EUR,2022-06-25,,Dormant,91.47,1000
2038404,107086,Savings,EUR,2023-03-28,,Active,184.77,0
2038405,122246,Savings,EUR,2023-07-31,,Active,7296.19,0
2038406,120831,Savings,EUR,2024-04-05,,Closed,683.73,0
2038407,126742,Current,EUR,2022-12-26,,Active,9153.21,250
2038408,104899,Current,EUR,2022-03-20,,Active,298.18,0
2038409,115902,Savings,EUR,2023-10-15,,Active,4003.82,0
2038410,125733,Current,EUR,2025-01-08,,Active,645.42,500
2038411,100800,Joint,EUR,2024-04-14,,Active,973.35,0
2038412,121809,Savings,EUR,2022-08-22,,Active,1724.31,0
2038413,111267,Savings,EUR,2024-07-30,,Active,7748.76,0
2038414,100845,Business,EUR,2022-02-20,2023-01-02,Closed,1424.67,1000
2038415,129095,Current,EUR,2023-07-03,,Active,296.25,500
2038416,116812,Business,EUR,2022-11-21,2023-05-17,Closed,2077.07,1000
2038417,102722,Savings,EUR,2024-03-12,,Dormant,430.36,0
2038418,128371,Savings,EUR,2022-11-11,,Active,7380.85,0
2038419,114010,Savings,EUR,2023-02-21,,Active,1990.15,0
2038420,113339,Current,EUR,2022-06-24,,Active,821.52,0
2038421,106799,Current,EUR,2024-02-10,,Closed,715.21,2500
2038422,119467,Current,EUR,2022-07-08,2024-08-06,Closed,775.5,1000
2038423,108876,Current,EUR,2024-09-02,,Closed,-1351.52,2500
2038424,129330,Current,EUR,2023-06-03,,Active,505.18,250
2038425,100019,Current,EUR,2023-12-08,2024-07-02,Closed,755.15,0
2038426,109566,Savings,EUR,2023-10-02,,Active,383.9,0
2038427,101912,Current,EUR,2023-01-28,,Active,213.48,500
2038428,125308,Business,EUR,2023-04-19,,Active,713.05,1000
2038429,126151,Current,EUR,2024-01-26,,Active,1536.38,2500
2038430,101878,Savings,EUR,2023-04-07,,Dormant,863.8,0
2038431,115079,Current,EUR,2024-01-06,,Active,1851.76,500
2038432,114112,Current,EUR,2022-02-07,2023-09-21,Closed,583.07,0
2038433,108343,Current,EUR,2022-08-03,,Active,2784.9,250
2038434,128091,Current,EUR,2022-10-12,,Active,1593.83,1000
2038435,114680,Joint,EUR,2024-12-22,,Active,797.45,0
2038436,118730,Current,EUR,2022-12-10,,Active,3184.14,250
2038437,126525,Current,EUR,2023-04-22,,Active,1327.58,250
2038438,115343,Current,EUR,2024-04-27,,Closed,1745.7,0
2038439,120542,Current,EUR,2024-01-27,,Active,13435.06,0
2038440,128868,Joint,EUR,2023-03-03,,Active,302.49,0
2038441,123985,Current,EUR,2023-11-03,,Active,2015.97,500
2038442,121007,Business,EUR,2024-05-30,,Active,1733.32,2500
2038443,127126,Business,EUR,2024-12-22,,Active,821.68,2500
2038444,113240,Savings,EUR,2022-04-04,2022-07-21,Closed,370.94,0
2038445,122738,Current,EUR,2023-02-22,,Active,296.64,500
2038446,111495,Current,EUR,2022-05-31,,Active,115.63,500
2038447,900004,Savings,EUR,2022-07-10,,Active,292.91,0
2038448,122750,Current,EUR,2022-10-02,,Active,709.65,250
2038449,115059,Current,EUR,2022-05-27,,Active,6120.67,250
2038450,124924,Current,EUR,2023-03-25,,Active,932.63,2500
2038451,121250,Current,EUR,2023-08-02,,Active,707.92,0
2038452,124586,Business,EUR,2024-03-16,,Dormant,-683.0,500
2038453,110502,Joint,EUR,2022-06-20,2022-10-03,Closed,143.1,0
2038454,123009,Savings,EUR,2023-12-05,,Active,4490.74,0
2038455,108170,Current,EUR,2023-01-10,,Active,313.79,1000
2038456,111474,Current,EUR,2025-01-12,,Dormant,766.01,500
2038457,101871,Savings,PLN,2024-09-05,,Active,4605.1,0
2038458,125090,Current,EUR,2024-11-25,,Active,330.06,500
2038459,111767,Current,EUR,2024-08-24,,Active,1966.36,1000
2038460,114532,Savings,EUR,2024-12-19,,Closed,2280.82,0
2038461,126815,Current,EUR,2023-05-13,,Active,1450.4,250
2038462,113788,Business,SEK,2022-08-09,2022-12-22,Closed,1350.4,2500
2038463,114089,Current,EUR,2024-07-24,,Dormant,4279.68,2500
2038464,107382,Savings,EUR,2024-07-06,,Closed,1102.98,0
2038465,105420,Savings,EUR,2022-03-05,,Active,1564.61,0
2038466,123057,Business,EUR,2022-09-22,,Active,3215.06,250
2038467,125645,Current,EUR,2024-09-24,,Active,244.2,1000
2038468,110531,Current,SEK,2024-07-17,,Active,736.3,0
2038469,127331,Current,EUR,2022-05-25,,Active,632.68,2500
2038470,103475,Current,EUR,2022-07-18,,Active,3846.19,2500
2038471,121392,Business,EUR,2023-08-12,,Active,3605.11,2500
2038472,124110,Current,EUR,2023-01-14,,Active,1137.95,2500
2038473,116848,Joint,EUR,2024-06-10,,Active,1025.74,0
2038474,123519,Current,EUR,2024-12-14,,Active,-1062.77,1000
2038475,103683,Current,EUR,2022-06-18,,Active,3112.54,1000
2038476,117846,Current,EUR,2022-11-02,,Active,2161.76,500
2038477,110189,Current,EUR,2022-10-05,2024-08-21,Closed,735.0,0
2038478,115174,Current,EUR,2022-11-23,,Active,1099.56,1000
2038479,116373,Savings,EUR,2024-01-09,,Active,2066.63,0
2038480,111431,Current,EUR,2024-07-14,,Dormant,1918.26,0
2038481,125237,Current,EUR,2024-11-24,,Active,138.76,2500
2038482,113538,Current,EUR,2022-12-29,,Active,613.8,250
2038483,125471,Joint,EUR,2024-09-02,,Closed,9839.32,0
2038484,125604,Joint,EUR,2023-09-05,,Active,61.84,0
2038485,104247,Current,EUR,2024-07-12,,Active,211.79,1000
2038486,900395,Current,EUR,2022-12-21,,Active,279.16,250
2038487,111352,Current,EUR,2022-02-24,,Active,3620.45,0
2038488,124254,Current,PLN,2024-05-24,,Active,2786.45,500
2038489,101503,Current,EUR,2022-07-12,,Active,4080.62,1000
2038490,124852,Savings,EUR,2022-12-24,,Active,5587.51,0
2038491,123820,Joint,EUR,2024-11-12,,Active,2569.61,0
2038492,102318,Current,EUR,2022-07-02,,Active,3226.48,0
2038493,124874,Savings,EUR,2022-05-22,,Active,835.52,0
2038494,117402,Joint,PLN,2023-01-11,,Active,1212.03,0
2038495,106804,Savings,EUR,2022-11-17,,Active,1413.74,0
2038496,107291,Current,EUR,2023-09-28,,Active,189.94,1000
2038497,118536,Current,EUR,2022-12-20,2023-04-21,Closed,135.98,2500
2038498,125642,Savings,EUR,2023-07-24,,Active,1853.63,0
2038499,122584,Business,SEK,2022-12-03,,Active,-75.87,0
2038500,123689,Current,EUR,2023-07-12,,Active,2044.15,1000
2038501,127117,Current,EUR,2024-12-21,,Closed,421.51,2500
2038502,127317,Joint,EUR,2023-12-21,,Active,610.91,0
2038503,106819,Joint,EUR,2023-06-28,,Dormant,17642.92,0
2038504,105731,Current,EUR,2022-11-19,,Active,803.62,500
2038505,102654,Current,EUR,2024-06-26,,Active,360.42,250
2038506,114565,Savings,EUR,2022-10-02,,Active,9245.83,0
2038507,106764,Savings,EUR,2024-11-25,,Closed,1527.66,0
2038508,117213,Current,EUR,2022-08-12,,Active,1844.52,500
2038509,118721,Current,EUR,2022-03-26,,Active,1426.71,500
2038510,114806,Current,EUR,2024-05-23,,Active,193.56,1000
2038511,120947,Joint,EUR,2025-01-25,,Active,3711.94,0
2038512,102478,Current,EUR,2022-01-28,,Active,1837.53,1000
2038513,108885,Business,EUR,2022-05-14,,Dormant,1259.28,0
2038514,128030,Current,EUR,2023-08-02,,Active,2732.93,500
2038515,108269,Current,EUR,2024-03-17,,Active,2102.24,1000
2038516,109115,Current,EUR,2022-11-23,,Active,1071.76,0
2038517,108949,Current,EUR,2022-11-25,,Closed,508.4,500
2038518,124486,Current,EUR,2022-11-18,,Active,383.56,250
2038519,122143,Current,EUR,2023-12-02,,Active,1921.0,1000
2038520,112876,Current,EUR,2022-07-31,,Active,3276.32,1000
2038521,900100,Current,EUR,2023-09-24,,Active,962.54,250
2038522,121837,Savings,EUR,2023-01-21,,Active,477.19,0
2038523,124026,Current,EUR,2024-02-02,,Active,1091.7,500
2038524,121691,Current,EUR,2023-02-25,,Active,3317.1,250
2038525,109514,Current,EUR,2022-03-04,,Active,688.59,500
2038526,102424,Savings,EUR,2023-03-03,,Active,970.16,0
2038527,127386,Current,EUR,2022-06-07,,Active,5688.44,0
2038528,113948,Current,EUR,2022-06-05,,Active,868.88,1000
2038529,121085,Current,EUR,2022-09-27,,Active,215.1,0
2038530,109075,Savings,EUR,2023-10-24,,Active,1638.93,0
2038531,108944,Savings,EUR,2023-12-04,,Dormant,2150.12,0
2038532,121842,Current,EUR,2024-02-22,,Active,5453.18,2500
2038533,126534,Savings,PLN,2025-01-15,,Active,4482.13,0
2038534,120807,Current,EUR,2024-09-04,,Active,1326.94,2500
2038535,116106,Current,EUR,2023-04-15,,Active,2606.66,500
2038536,115975,Current,PLN,2024-05-16,,Active,308.17,500
2038537,129891,Business,EUR,2024-05-13,,Active,600.51,250
2038538,111100,Business,EUR,2024-05-18,,Active,527.7,250
2038539,100781,Savings,EUR,2024-05-14,,Active,1999.29,0
2038540,128251,Current,EUR,2022-06-05,,Active,2250.58,2500
2038541,126506,Current,EUR,2024-06-06,,Active,2413.25,1000
2038542,126235,Current,EUR,2024-05-19,,Active,1908.59,500
2038543,104780,Joint,EUR,2024-06-28,,Active,3835.86,0
2038544,900003,Current,EUR,2024-07-04,,Active,704.25,1000
2038545,110254,Current,EUR,2023-12-03,,Active,1631.97,0
2038546,109246,Current,EUR,2024-12-13,,Active,2419.71,1000
2038547,118330,Savings,EUR,2022-12-29,,Active,438.11,0
2038548,103934,Current,EUR,2022-12-07,,Active,907.25,2500
2038549,109234,Savings,EUR,2022-06-10,,Active,246.27,0
2038550,115797,Current,EUR,2022-04-30,,Active,2513.57,2500
2038551,117384,Current,PLN,2024-10-23,,Active,1393.24,0
2038552,126077,Current,EUR,2024-01-01,,Closed,1607.02,0
2038553,116346,Current,EUR,2024-08-02,,Active,598.61,250
2038554,123580,Current,EUR,2024-11-21,,Active,1067.3,1000
2038555,118547,Current,EUR,2024-05-18,,Dormant,489.04,500
2038556,105110,Current,EUR,2024-06-13,,Closed,1518.72,2500
2038557,103150,Current,SEK,2025-06-26,,Active,2847.21,2500
2038558,108602,Savings,EUR,2023-07-17,,Active,975.29,0
2038559,119643,Current,PLN,2022-11-29,,Active,357.82,1000
2038560,113153,Savings,EUR,2022-08-26,,Active,264.2,0
2038561,114994,Savings,EUR,2023-04-18,,Active,17920.94,0
2038562,102002,Current,EUR,2023-03-26,,Dormant,1041.71,0
2038563,122825,Savings,EUR,2022-03-12,,Active,344.85,0
2038564,108551,Current,EUR,2024-05-12,,Active,1004.97,0
2038565,112522,Current,EUR,2023-11-05,,Active,6364.91,1000
2038566,122783,Current,EUR,2024-01-25,,Active,1977.28,0
2038567,124095,Current,EUR,2023-07-23,2024-02-15,Closed,1230.53,2500
2038568,128369,Savings,EUR,2022-12-04,,Active,3667.35,0
2038569,117496,Joint,EUR,2023-10-23,,Active,27004.81,0
2038570,128600,Savings,SEK,2024-12-05,,Active,911.32,0
2038571,117601,Current,PLN,2023-10-18,,Active,1923.56,250
2038572,117576,Savings,EUR,2024-08-26,,Active,261.37,0
2038573,127286,Savings,EUR,2024-09-03,,Active,1015.71,0
2038574,105930,Current,SEK,2024-03-12,,Active,2399.25,500
2038575,101049,Savings,EUR,2024-09-25,,Closed,275.73,0
2038576,109961,Current,EUR,2022-09-24,,Active,1561.05,250
2038577,100955,Savings,EUR,2024-06-26,,Dormant,2316.64,0
2038578,105510,Current,EUR,2023-02-20,,Active,3348.32,500
2038579,104756,Savings,EUR,2023-01-02,,Active,1732.55,0
2038580,129544,Current,SEK,2024-05-27,,Active,2103.24,0
2038581,108865,Current,EUR,2023-12-14,,Active,1300.19,250
2038582,122983,Savings,EUR,2025-04-08,,Dormant,1756.65,0
2038583,100673,Business,EUR,2022-03-21,,Active,1297.71,0
2038584,128047,Savings,EUR,2024-06-21,,Active,1363.63,0
2038585,106182,Current,EUR,2023-06-15,,Dormant,4180.27,1000
2038586,103394,Current,EUR,2023-03-04,,Active,928.56,250
2038587,128433,Current,EUR,2024-12-04,,Active,1487.65,250
2038588,111596,Joint,EUR,2024-02-12,,Dormant,646.89,0
2038589,109808,Savings,EUR,2023-03-24,,Active,1394.29,0
2038590,115940,Current,EUR,2022-01-08,,Active,436.81,2500
2038591,100068,Savings,EUR,2022-12-28,,Active,230.12,0
2038592,107907,Current,EUR,2023-01-07,,Active,486.9,1000
2038593,105073,Savings,EUR,2023-08-07,2024-08-28,Closed,1222.17,0
2038594,124813,Current,EUR,2022-10-12,,Active,1665.49,1000
2038595,123047,Current,EUR,2022-01-26,,Active,508.06,0
2038596,127484,Current,EUR,2023-04-14,,Active,706.59,1000
2038597,126560,Current,EUR,2023-10-28,,Active,1789.02,0
2038598,123660,Current,EUR,2023-05-05,,Active,1161.71,2500
2038599,126244,Current,EUR,2022-09-06,,Active,3323.64,1000
2038600,115223,Savings,EUR,2022-08-09,,Active,3029.88,0
2038601,129813,Business,EUR,2024-12-12,,Active,6048.86,250
2038602,124204,Savings,EUR,2022-06-13,,Active,569.46,0
2038603,110793,Current,EUR,2023-02-06,,Active,271.95,1000
2038604,103955,Current,EUR,2022-09-04,,Active,4603.72,1000
2038605,122939,Savings,EUR,2023-07-15,,Active,4086.18,0
2038606,127730,Savings,EUR,2023-11-07,,Active,433.56,0
2038607,105194,Business,EUR,2024-06-03,,Active,254.89,250
2038608,121269,Current,EUR,2023-08-20,,Active,24928.84,1000
2038609,126587,Current,EUR,2024-12-04,,Active,319.84,500
2038610,116717,Current,EUR,2022-05-08,,Active,252.88,2500
2038611,121088,Savings,EUR,2023-01-07,,Active,3647.04,0
2038612,119246,Savings,EUR,2023-03-04,,Active,2476.26,0
2038613,124214,Savings,EUR,2024-06-11,,Active,1750.59,0
2038614,124014,Current,EUR,2023-03-27,,Active,85.6,500
2038615,104651,Current,EUR,2024-12-21,,Active,1305.93,2500
2038616,104304,Current,EUR,2022-12-05,,Active,-1724.85,500
2038617,108624,Current,EUR,2024-05-05,,Active,2110.84,1000
2038618,104404,Current,EUR,2022-10-30,2024-07-24,Closed,1343.11,2500
2038619,114165,Savings,EUR,2023-05-31,,Active,352.83,0
2038620,122884,Savings,EUR,2024-09-10,,Active,2519.61,0
2038621,123831,Current,PLN,2022-12-22,,Active,3416.42,0
2038622,126833,Current,EUR,2023-03-12,,Active,333.99,500
2038623,105709,Current,EUR,2024-09-14,,Active,3209.31,0
2038624,105391,Current,EUR,2024-10-07,,Active,3229.1,1000
2038625,129683,Current,EUR,2022-09-30,,Active,5665.71,250
2038626,108693,Current,EUR,2024-01-12,,Active,782.67,250
2038627,128598,Savings,EUR,2023-09-03,,Dormant,769.29,0
2038628,125867,Current,EUR,2023-11-08,,Active,118.48,250
2038629,109397,Current,EUR,2024-02-01,,Active,680.5,0
2038630,115538,Current,EUR,2023-01-09,,Active,526.61,250
2038631,102973,Savings,EUR,2022-04-14,,Active,187.9,0
2038632,102892,Current,SEK,2023-04-20,,Active,152.59,1000
2038633,122941,Current,EUR,2023-01-18,,Active,646.31,1000
2038634,123181,Current,EUR,2023-10-23,,Active,836.06,2500
2038635,105852,Current,EUR,2023-05-02,,Active,2177.09,0
2038636,123367,Current,EUR,2024-10-29,,Active,215.73,0
2038637,116764,Current,EUR,2025-02-04,,Closed,3518.42,2500
2038638,110019,Current,PLN,2024-10-15,,Active,5669.65,500
2038639,110901,Current,EUR,2024-02-16,,Active,1591.79,250
2038640,125487,Joint,EUR,2022-06-17,2023-06-23,Closed,719.78,0
2038641,120209,Current,EUR,2024-11-26,,Active,561.49,250
2038642,112407,Current,EUR,2023-06-24,,Active,1887.46,250
2038643,108088,Current,EUR,2022-09-27,,Active,2854.45,250
2038644,113640,Savings,EUR,2023-03-27,,Active,231.57,0
2038645,120246,Current,EUR,2024-08-18,,Active,473.49,1000
2038646,118326,Current,EUR,2023-12-31,,Active,2267.48,2500
2038647,109645,Current,EUR,2023-06-30,,Active,946.38,0
2038648,128851,Current,EUR,2023-04-09,,Active,1489.73,0
2038649,119244,Current,EUR,2022-07-27,,Active,12428.18,1000
2038650,101582,Savings,EUR,2024-05-24,,Active,1710.4,0
2038651,112395,Savings,EUR,2023-03-19,,Active,4962.86,0
2038652,125987,Current,EUR,2023-06-10,2024-01-14,Closed,808.5,1000
2038653,105931,Savings,EUR,2022-06-11,2024-04-09,Closed,2030.26,0
2038654,103108,Current,EUR,2023-01-21,,Active,217.07,250
2038655,900001,Current,EUR,2024-06-13,,Active,590.91,0
2038656,104165,Current,EUR,2022-02-19,2024-06-02,Closed,1451.22,250
2038657,129286,Current,EUR,2023-03-30,,Active,319.51,2500
2038658,113991,Savings,EUR,2024-05-10,,Dormant,840.4,0
2038659,129961,Business,EUR,2022-02-22,,Active,613.28,250
2038660,115732,Savings,SEK,2024-03-31,,Closed,118.2,0
2038661,100936,Business,EUR,2023-01-14,,Active,362.16,500
2038662,110829,Business,EUR,2023-09-03,,Active,2248.48,2500
2038663,121227,Savings,EUR,2023-12-22,,Active,2141.54,0
2038664,104185,Savings,EUR,2024-08-27,,Active,6173.08,0
2038665,129372,Current,EUR,2024-01-26,,Dormant,370.25,250
2038666,119782,Current,EUR,2024-05-26,,Active,171.76,250
2038667,102303,Business,EUR,2023-05-06,,Dormant,10059.67,1000
2038668,125193,Savings,EUR,2023-10-08,,Dormant,4422.79,0
2038669,900372,Current,EUR,2022-06-22,,Active,264.51,500
2038670,116151,Current,EUR,2024-10-23,,Active,896.64,500
2038671,100771,Savings,EUR,2022-04-28,2022-08-15,Closed,277.66,0
