card_id,customer_id,account_id,card_type,card_status,issued_date,expiry_date,contactless_enabled
3026882,125602,2004120,Virtual,Expired,2024-03-23,2027-10-11,False
3026883,120317,2015181,Credit,Blocked,2023-01-05,2027-08-08,False
3026884,114362,2038756,Debit,Active,2022-04-24,2026-08-02,True
3026885,108123,2007933,Debit,Expired,2023-05-04,2026-08-21,True
3026886,125399,2035470,Virtual,Active,2022-12-18,2026-04-30,True
3026887,115628,2024998,Debit,Active,2022-10-08,2025-04-26,True
3026888,103720,2015127,Debit,Active,2022-06-01,2027-02-27,True
3026889,128291,2022846,Debit,Active,2023-09-11,2028-06-20,True
3026890,126812,2038296,Credit,Active,2022-09-15,2027-08-09,False
3026891,124111,2009336,Debit,Active,2024-06-12,2029-02-03,True
3026892,101503,2038489,Credit,Active,2024-07-06,2028-11-11,False
3026893,110808,2027472,Debit,Active,2024-11-14,2028-07-03,True
3026894,107176,2011277,Credit,Active,2022-11-15,2026-06-23,True
3026895,120562,2041232,Virtual,Active,2024-08-09,2028-11-09,True
3026896,115326,2020696,Credit,Active,2023-06-21,2026-11-18,True
3026897,128079,2039320,Debit,Active,2023-03-24,2027-07-11,True
3026898,125433,2004846,Credit,Expired,2023-04-12,2027-10-09,False
3026899,116432,2004594,Debit,Cancelled,2023-11-28,2028-07-05,True
3026900,101832,2039181,Debit,Cancelled,2024-09-07,2028-07-12,True
3026901,109208,2010462,Virtual,Active,2024-06-05,2026-12-29,True
3026902,114304,2019018,Debit,Active,2023-10-01,2027-05-06,False
3026903,113686,2031635,Credit,Active,2022-08-14,2026-02-09,True
3026904,115992,2021378,Debit,Cancelled,2023-06-02,2026-12-18,True
3026905,109113,2005145,Debit,Active,2023-11-19,2027-07-13,True
3026906,106439,2033976,Virtual,Active,2022-11-15,2027-07-28,True
3026907,121279,2014102,Debit,Active,2024-01-02,2027-11-14,True
3026908,900232,2012794,Virtual,Expired,2024-01-13,2027-04-08,True
3026909,117296,2012602,Debit,Active,2022-08-25,2026-08-19,True
3026910,118978,2031172,Debit,Active,2022-09-19,2027-10-30,True
3026911,120472,2041303,Credit,Active,2024-06-04,2029-01-06,True
3026912,123980,2009665,Debit,Active,2023-01-31,2027-12-07,True
3026913,104126,2038956,Debit,Cancelled,2022-02-26,2026-04-07,True
3026914,100133,2001249,Debit,Active,2024-10-05,2028-09-07,True
3026915,121713,2023610,Debit,Active,2023-11-02,2026-10-11,True
3026916,106044,2003575,Debit,Active,2023-07-27,2026-04-13,True
3026917,110711,2000062,Debit,Cancelled,2024-09-21,2027-03-12,True
3026918,116755,2011807,Debit,Active,2023-08-07,2026-05-26,True
3026919,125106,2032673,Virtual,Active,2022-08-10,2026-10-24,True
3026920,102889,2000624,Debit,Active,2023-07-16,2028-07-15,True
3026921,124492,2002562,Debit,Blocked,2022-05-30,2026-12-03,True
3026922,116094,2040521,Virtual,Expired,2022-06-04,2025-06-15,True
3026923,115909,2009042,Debit,Active,2022-05-29,2026-03-24,True
3026924,123515,2010781,Debit,Active,2024-02-06,2027-04-13,True
3026925,118083,2035740,Virtual,Active,2023-11-29,2026-06-11,True
3026926,114344,2002084,Debit,Active,2023-12-20,2029-02-22,False
3026927,116443,2008386,Virtual,Active,2022-05-27,2025-07-26,True
3026928,106457,2036975,Debit,Active,2024-07-26,2027-07-23,True
3026929,115893,2008641,Debit,Active,2023-05-03,2027-03-09,True
3026930,110428,2041851,Debit,Active,2023-07-15,2028-09-14,True
3026931,128531,2034827,Debit,Active,2022-01-26,2026-09-04,True
3026932,120500,2035223,Credit,Active,2023-02-20,2025-11-12,True
3026933,114806,2038510,Virtual,Active,2022-12-07,2027-05-28,True
3026934,100167,2004606,Debit,Active,2022-05-23,2025-03-22,False
3026935,121946,2026745,Credit,Cancelled,2022-12-19,2026-05-23,True
3026936,122148,2039477,Debit,Active,2023-08-30,2027-02-23,False
3026937,111321,2002260,Debit,Expired,2023-06-27,2027-11-13,True
3026938,120106,2012009,Debit,Cancelled,2024-04-20,2029-04-05,True
3026939,122931,2034399,Debit,Active,2022-09-28,2026-07-13,True
3026940,114348,2016909,Debit,Active,2023-10-22,2027-07-20,True
3026941,103426,2022909,Virtual,Active,2023-03-13,2027-01-16,True
3026942,128346,2020803,Debit,Blocked,2023-11-02,2028-07-23,False
3026943,111794,2023104,Credit,Active,2023-03-24,2028-04-08,True
3026944,108130,2015539,Debit,Active,2024-01-05,2027-01-26,True
3026945,109992,2032413,Virtual,Active,2024-10-10,2028-01-23,True
3026946,108138,2029996,Debit,Active,2023-06-03,2026-10-03,True
3026947,127210,2003457,Debit,Active,2022-07-16,2027-07-13,True
3026948,128131,2037470,Credit,Active,2023-04-20,2025-12-30,True
3026949,110029,2011869,Debit,Active,2022-08-26,2027-04-16,False
3026950,123231,2037491,Debit,Expired,2022-11-14,2025-08-16,True
3026951,111867,2040229,Credit,Active,2023-02-13,2027-02-13,True
3026952,127700,2031191,Debit,Expired,2024-01-15,2026-08-11,True
3026953,125366,2019112,Debit,Active,2024-09-05,2027-10-07,True
3026954,119309,2031075,Debit,Expired,2024-11-20,2028-11-29,False
3026955,109817,2030322,Debit,Active,2024-02-21,2028-12-04,True
3026956,121912,2003686,Debit,Active,2023-02-03,2026-09-28,True
3026957,117756,2014674,Debit,Active,2022-02-14,2026-06-28,True
3026958,122749,2034937,Debit,Cancelled,2022-06-10,2025-08-06,True
3026959,120560,2012364,Virtual,Blocked,2022-03-11,2026-03-22,True
3026960,115948,2024444,Debit,Active,2024-05-27,2029-06-26,True
3026961,109554,2019735,Debit,Active,2024-09-18,2028-05-29,True
3026962,108810,2041388,Debit,Active,2024-06-26,2029-04-15,True
3026963,127305,2019712,Virtual,Active,2022-01-16,2025-12-19,True
3026964,121443,2037940,Virtual,Active,2023-12-08,2029-01-20,True
3026965,120864,2021461,Debit,Active,2022-12-26,2025-10-06,True
3026966,107588,2011893,Credit,Active,2022-04-25,2024-10-22,True
3026967,128986,2024615,Credit,Active,2022-07-18,2026-04-23,True
3026968,124322,2025329,Debit,Cancelled,2022-01-04,2024-08-14,True
3026969,116698,2002725,Debit,Active,2023-10-20,2028-02-29,True
3026970,110971,2034206,Virtual,Expired,2022-04-14,2026-01-22,True
3026971,116200,2037644,Virtual,Active,2023-03-21,2026-03-11,True
3026972,113781,2039008,Debit,Active,2023-04-16,2026-11-19,True
3026973,119587,2010514,Debit,Active,2023-02-26,2027-03-31,False
3026974,128236,2025966,Debit,Expired,2023-11-10,2028-08-11,True
3026975,120003,2027154,Virtual,Active,2024-08-19,2029-10-21,True
3026976,119751,2003461,Debit,Expired,2023-04-28,2028-05-03,True
3026977,122147,2002519,Debit,Active,2024-04-20,2029-06-01,False
3026978,118482,2022709,Debit,Active,2022-08-17,2025-03-18,True
3026979,122316,2028171,Credit,Active,2023-11-17,2028-09-09,True
3026980,113783,2016117,Virtual,Active,2022-05-07,2024-11-04,True
3026981,121945,2040081,Debit,Expired,2022-07-09,2025-07-28,True
3026982,104520,2019431,Debit,Active,2024-11-07,2027-05-31,False
3026983,104103,2002643,Credit,Active,2022-03-03,2026-04-08,False
3026984,120685,2007564,Debit,Active,2022-12-12,2027-10-08,True
3026985,103392,2039505,Credit,Active,2022-11-06,2027-03-08,False
3026986,123330,2010859,Virtual,Active,2023-11-16,2028-01-30,True
3026987,121645,2034078,Debit,Active,2022-01-20,2024-12-16,True
3026988,112682,2027828,Debit,Active,2023-05-31,2028-02-23,True
3026989,113489,2001173,Debit,Active,2023-01-15,2027-03-04,True
3026990,123480,2023693,Debit,Active,2023-11-11,2027-02-22,True
3026991,113632,2020254,Debit,Active,2024-06-08,2027-07-08,True
3026992,118016,2003996,Debit,Active,2022-04-28,2024-12-26,True
3026993,104032,2034649,Credit,Active,2022-07-04,2025-06-25,True
3026994,103803,2014581,Credit,Active,2024-10-20,2027-05-07,True
3026995,122740,2038854,Debit,Cancelled,2024-04-15,2027-08-13,True
3026996,117174,2017848,Virtual,Active,2023-10-02,2027-06-12,True
3026997,118455,2027830,Debit,Active,2022-05-09,2026-03-20,True
3026998,120919,2038159,Debit,Active,2024-11-11,2029-10-01,True
3026999,116442,2002592,Credit,Active,2022-04-02,2025-04-07,True
3027000,119094,2024585,Debit,Expired,2022-12-13,2026-01-01,True
3027001,117221,2007888,Debit,Active,2022-07-12,2025-08-15,False
3027002,103980,2010568,Debit,Active,2023-04-01,2026-10-08,True
3027003,101839,2029096,Debit,Active,2024-10-04,2028-08-21,True
3027004,115856,2022967,Debit,Active,2024-08-15,2027-10-14,True
3027005,122868,2019794,Virtual,Active,2022-05-01,2025-06-12,True
3027006,117435,2036532,Debit,Active,2023-04-24,2025-12-20,True
3027007,116641,2039578,Debit,Active,2024-06-21,2028-07-07,False
3027008,108996,2030798,Debit,Active,2022-12-06,2027-12-21,False
3027009,114648,2001497,Debit,Expired,2024-09-30,2028-10-22,True
3027010,900436,2006613,Debit,Active,2024-10-28,2028-05-05,True
3027011,108165,2036286,Virtual,Active,2022-11-30,2028-02-01,True
3027012,117611,2002130,Debit,Active,2022-12-21,2026-11-30,True
3027013,122930,2041148,Virtual,Active,2023-07-03,2027-09-17,True
3027014,109768,2022565,Debit,Expired,2022-04-13,2027-03-19,True
3027015,112416,2007711,Debit,Active,2022-05-22,2026-03-30,True
3027016,117556,2009666,Debit,Expired,2022-08-25,2027-06-05,True
3027017,108898,2037315,Debit,Active,2024-05-01,2029-06-01,True
3027018,115354,2010671,Virtual,Active,2024-08-23,2028-02-03,True
3027019,123681,2023178,Credit,Active,2023-02-23,2025-10-27,True
3027020,111077,2008226,Virtual,Active,2022-10-16,2026-04-19,True
3027021,114678,2009908,Credit,Active,2024-05-26,2027-04-26,True
3027022,116520,2035283,Debit,Active,2023-10-26,2027-12-01,True
3027023,124877,2013996,Debit,Active,2024-06-09,2027-07-30,True
3027024,103871,2017144,Credit,Active,2024-01-03,2026-12-25,False
3027025,106263,2010970,Debit,Active,2023-07-13,2026-04-30,False
3027026,112291,2011952,Credit,Active,2024-01-09,2028-06-05,True
3027027,120968,2004434,Debit,Active,2024-05-18,2027-07-30,True
3027028,119488,2010690,Debit,Active,2022-06-08,2027-01-05,False
3027029,116376,2008281,Virtual,Active,2023-03-31,2026-06-27,True
3027030,122165,2025779,Debit,Active,2023-04-30,2026-06-05,True
3027031,114168,2004111,Debit,Active,2022-11-25,2027-01-02,True
3027032,128516,2003214,Debit,Active,2022-07-27,2027-05-04,True
3027033,109781,2004842,Credit,Blocked,2023-03-05,2027-08-29,True
3027034,106878,2011537,Credit,Active,2024-07-05,2027-05-06,True
3027035,115891,2012416,Debit,Active,2024-02-28,2029-03-30,False
3027036,121851,2008488,Debit,Active,2022-09-09,2025-11-24,True
3027037,127031,2000117,Credit,Active,2022-07-29,2025-03-30,False
3027038,115725,2010339,Debit,Active,2023-10-30,2028-11-08,True
3027039,124490,2014694,Credit,Active,2023-03-04,2027-07-20,True
3027040,105937,2034504,Credit,Active,2022-10-30,2027-10-01,False
3027041,114024,2037362,Credit,Active,2023-12-23,2028-09-18,False
3027042,115401,2025134,Debit,Active,2023-09-25,2028-01-28,True
3027043,102035,2029662,Virtual,Active,2023-11-15,2026-07-14,True
3027044,129662,2018748,Virtual,Active,2023-10-24,2028-11-17,True
3027045,116097,2014335,Credit,Active,2024-04-24,2027-03-24,False
3027046,101951,2007779,Debit,Active,2023-11-24,2028-11-08,True
3027047,109200,2016894,Virtual,Expired,2022-06-10,2027-04-27,True
3027048,127084,2001417,Virtual,Cancelled,2023-02-07,2027-06-16,True
3027049,109221,2004878,Debit,Active,2022-06-23,2026-10-25,True
3027050,109553,2032164,Virtual,Active,2024-06-21,2027-03-08,True
3027051,125864,2031166,Debit,Cancelled,2022-04-29,2026-11-09,True
3027052,122868,2019794,Virtual,Active,2023-11-01,2026-11-01,True
3027053,122746,2002157,Debit,Cancelled,2023-10-30,2026-06-01,False
3027054,124180,2008362,Debit,Active,2023-02-27,2027-04-14,True
3027055,120642,2008609,Debit,Expired,2022-03-27,2025-05-11,True
3027056,123993,2028991,Credit,Blocked,2022-10-17,2027-12-16,True
3027057,123810,2038016,Credit,Expired,2023-07-16,2026-03-05,False
3027058,125432,2037892,Debit,Active,2023-03-16,2026-09-02,True
3027059,127432,2028502,Debit,Active,2022-10-08,2025-04-12,True
3027060,121963,2040898,Credit,Active,2024-05-13,2029-05-28,True
3027061,102699,2040175,Credit,Blocked,2023-11-04,2026-08-04,True
3027062,107884,2026075,Virtual,Active,2022-07-24,2025-03-01,True
3027063,108057,2034801,Credit,Active,2024-10-09,2029-02-08,True
3027064,116857,2025630,Debit,Active,2024-01-13,2026-08-12,True
3027065,104928,2018396,Debit,Active,2022-05-12,2026-06-29,True
3027066,120586,2036776,Debit,Active,2024-07-18,2028-05-27,True
3027067,900071,2000679,Debit,Active,2023-04-07,2026-08-19,True
3027068,110237,2025159,Credit,Active,2023-09-04,2027-11-10,True
3027069,120273,2037694,Debit,Active,2023-08-25,2027-09-06,False
3027070,101688,2020447,Debit,Active,2023-12-28,2027-08-17,False
3027071,114746,2035352,Debit,Active,2022-07-17,2027-03-19,True
3027072,112040,2037129,Debit,Active,2022-11-17,2026-12-11,True
3027073,110583,2032576,Debit,Active,2023-05-15,2026-11-22,True
3027074,117087,2033874,Debit,Active,2023-10-22,2026-08-31,True
3027075,126423,2005774,Debit,Active,2023-09-20,2026-12-05,True
3027076,113942,2001844,Debit,Expired,2022-01-20,2026-04-24,False
3027077,106827,2003255,Virtual,Active,2024-04-23,2027-07-30,False
3027078,106981,2008943,Credit,Active,2022-12-30,2028-01-08,False
3027079,126457,2038095,Debit,Active,2023-01-10,2025-09-24,True
3027080,107895,2036283,Debit,Active,2024-08-19,2029-08-25,False
3027081,128729,2024466,Credit,Active,2022-06-09,2026-05-22,True
3027082,127689,2037635,Credit,Expired,2022-06-14,2027-07-08,True
3027083,110916,2035140,Credit,Active,2023-07-28,2026-03-09,True
3027084,900029,2039633,Debit,Active,2024-11-29,2028-04-17,True
3027085,900375,2027672,Debit,Active,2024-10-28,2028-08-27,True
3027086,900417,2016549,Debit,Active,2023-05-22,2026-03-16,True
3027087,121679,2014677,Debit,Active,2023-11-01,2028-10-21,True
3027088,109760,2011070,Virtual,Active,2023-11-13,2028-05-17,False
3027089,117843,2021502,Credit,Cancelled,2023-07-03,2028-01-06,False
3027090,116227,2023393,Debit,Active,2023-01-10,2027-03-26,True
3027091,114450,2024687,Virtual,Active,2024-06-22,2028-12-12,True
3027092,116018,2030778,Debit,Active,2023-11-06,2027-03-05,False
3027093,122309,2025353,Debit,Active,2022-12-11,2025-06-10,True
3027094,116417,2015949,Credit,Active,2022-10-30,2027-07-29,True
3027095,120479,2041612,Debit,Active,2023-02-21,2026-09-18,True
3027096,121352,2015973,Credit,Cancelled,2023-11-11,2027-10-12,False
3027097,129752,2011057,Credit,Cancelled,2024-08-15,2029-06-02,True
3027098,118598,2023559,Credit,Active,2022-03-15,2025-09-08,True
3027099,105918,2001672,Virtual,Active,2023-06-06,2027-09-06,True
3027100,112479,2029043,Debit,Active,2022-01-03,2026-05-17,True
3027101,126960,2027774,Debit,Active,2023-01-01,2026-08-03,False
3027102,104627,2037104,Debit,Active,2024-01-13,2027-08-17,False
3027103,122542,2023004,Credit,Active,2024-08-27,2027-06-14,False
3027104,117182,2018730,Virtual,Active,2023-11-12,2027-08-19,True
3027105,126520,2030333,Virtual,Active,2024-10-09,2027-11-07,True
3027106,125612,2034703,Virtual,Active,2024-08-10,2028-01-09,True
3027107,111360,2002854,Debit,Active,2022-04-05,2027-03-29,True
3027108,111538,2020710,Debit,Active,2022-03-22,2027-03-24,True
3027109,128898,2013342,Debit,Active,2023-07-04,2026-11-30,True
3027110,125605,2041889,Virtual,Active,2022-02-28,2025-12-27,True
3027111,104808,2030295,Debit,Active,2024-08-21,2027-09-12,True
3027112,123424,2041318,Credit,Active,2022-02-02,2026-06-15,False
3027113,128735,2035411,Debit,Active,2023-08-19,2026-12-27,True
3027114,113278,2039440,Credit,Active,2023-10-04,2027-08-12,True
3027115,119799,2017784,Debit,Active,2022-12-11,2027-09-28,True
3027116,111451,2009942,Credit,Active,2023-07-27,2027-10-18,False
3027117,113042,2028771,Debit,Active,2024-03-13,2026-09-17,True
3027118,123091,2027761,Credit,Active,2024-10-21,2028-04-23,True
3027119,125317,2009641,Debit,Active,2022-02-17,2024-10-26,True
3027120,114527,2003591,Debit,Expired,2024-02-09,2029-01-14,True
3027121,126249,2036378,Debit,Expired,2024-05-28,2027-03-08,True
3027122,122770,2011133,Debit,Active,2023-11-17,2026-09-30,True
3027123,111906,2037466,Debit,Active,2023-09-07,2028-06-21,True
3027124,102342,2006547,Virtual,Active,2024-10-10,2028-02-24,True
3027125,101748,2039469,Credit,Cancelled,2022-10-23,2026-07-13,True
3027126,120019,2033374,Debit,Cancelled,2024-01-03,2029-02-27,False
3027127,116245,2000521,Virtual,Active,2024-01-07,2027-11-20,True
3027128,118510,2037320,Debit,Active,2023-01-25,2027-04-16,True
3027129,118141,2011777,Debit,Cancelled,2022-10-29,2026-04-18,True
3027130,121545,2018475,Virtual,Expired,2023-09-21,2026-04-16,True
3027131,101683,2036301,Debit,Active,2024-08-29,2028-01-16,True
3027132,126650,2039689,Debit,Active,2024-06-21,2029-03-09,True
3027133,101949,2013590,Debit,Active,2024-05-07,2027-06-10,True
3027134,120688,2037212,Debit,Active,2023-07-17,2026-02-03,True
3027135,101622,2038284,Debit,Active,2022-05-12,2025-12-28,True
3027136,114243,2003462,Debit,Active,2024-11-08,2027-10-01,False
3027137,129363,2027689,Credit,Expired,2022-01-17,2026-09-29,True
3027138,111754,2017232,Debit,Active,2023-06-17,2026-01-21,True
3027139,124326,2019595,Credit,Expired,2024-06-20,2029-07-05,True
3027140,110046,2039256,Debit,Blocked,2024-09-16,2027-12-16,False
3027141,122096,2004958,Debit,Active,2024-04-11,2027-04-26,True
3027142,101526,2031340,Debit,Blocked,2023-07-18,2027-06-30,True
3027143,126764,2025765,Debit,Expired,2023-04-08,2026-07-02,False
3027144,111087,2003396,Debit,Active,2022-06-18,2025-11-23,False
3027145,106517,2010521,Virtual,Active,2023-07-13,2028-07-12,True
3027146,101225,2033684,Credit,Active,2024-07-10,2029-04-24,True
3027147,118875,2030379,Debit,Active,2024-07-04,2028-02-03,True
3027148,119399,2038077,Virtual,Active,2022-08-08,2026-01-01,True
3027149,124182,2022725,Credit,Blocked,2024-09-27,2027-07-25,True
3027150,124185,2003926,Debit,Active,2024-01-16,2027-05-17,True
3027151,105478,2019439,Debit,Active,2024-05-31,2028-10-11,True
3027152,112461,2002434,Debit,Expired,2022-07-08,2026-07-18,True
3027153,116214,2016978,Credit,Blocked,2023-07-21,2026-08-25,True
3027154,116342,2010856,Credit,Cancelled,2023-08-07,2026-12-24,True
3027155,126881,2025507,Debit,Expired,2022-10-06,2026-02-03,True
3027156,112187,2015972,Debit,Active,2024-10-16,2028-04-15,True
3027157,126307,2012083,Debit,Active,2024-10-10,2029-08-23,True
3027158,103549,2003581,Debit,Active,2023-04-30,2027-01-06,True
3027159,122062,2039830,Debit,Active,2022-08-10,2026-10-14,True
3027160,102438,2010575,Debit,Active,2024-06-15,2028-09-07,True
3027161,117799,2033210,Virtual,Active,2024-09-23,2028-12-23,True
3027162,124257,2009800,Debit,Active,2022-03-01,2024-12-02,True
3027163,125949,2019544,Debit,Active,2023-06-13,2026-02-05,False
3027164,108229,2035463,Credit,Cancelled,2022-12-20,2027-10-25,True
3027165,105347,2014798,Debit,Active,2022-02-11,2025-05-14,True
3027166,102426,2041198,Credit,Active,2023-02-28,2026-04-28,True
3027167,112551,2006929,Debit,Active,2024-09-20,2028-04-05,True
3027168,107831,2018308,Virtual,Expired,2024-01-10,2026-12-13,True
3027169,121002,2030571,Debit,Expired,2023-11-12,2026-08-29,True
3027170,129544,2029770,Credit,Active,2022-04-18,2026-12-22,True
3027171,127642,2007531,Debit,Active,2024-01-02,2028-05-19,True
3027172,122728,2041457,Debit,Active,2022-04-16,2025-01-20,True
3027173,102536,2029020,Debit,Expired,2024-03-25,2029-03-09,True
3027174,102763,2013848,Debit,Active,2022-09-02,2026-03-26,True
3027175,107189,2040348,Debit,Active,2024-01-30,2028-12-14,True
3027176,111643,2028453,Virtual,Active,2024-11-09,2028-06-03,False
3027177,100470,2035983,Debit,Active,2024-09-15,2029-10-19,False
3027178,101934,2028271,Debit,Active,2024-04-11,2026-12-09,True
3027179,105737,2026366,Debit,Cancelled,2022-09-16,2025-12-17,False
3027180,118781,2012340,Debit,Active,2022-07-14,2025-04-14,True
3027181,121807,2031234,Debit,Active,2024-01-13,2028-06-04,True
3027182,129415,2001990,Debit,Expired,2023-03-20,2026-09-27,False
3027183,113501,2009952,Virtual,Active,2023-07-28,2028-05-30,True
3027184,120429,2034777,Debit,Active,2024-06-23,2027-06-03,True
3027185,108515,2019992,Credit,Active,2023-11-02,2028-02-08,True
3027186,117439,2021279,Credit,Active,2024-04-10,2028-01-08,True
3027187,102588,2010231,Debit,Active,2022-03-01,2025-02-11,False
3027188,119006,2036689,Debit,Active,2022-03-28,2025-09-03,False
3027189,126754,2035262,Credit,Active,2023-08-20,2026-11-23,False
3027190,108427,2012019,Debit,Active,2023-04-07,2026-05-19,True
3027191,108206,2023815,Debit,Active,2024-08-14,2029-05-10,True
3027192,124084,2028407,Virtual,Active,2024-05-25,2029-03-29,False
3027193,110821,2014915,Debit,Cancelled,2024-04-05,2027-05-02,True
3027194,126541,2014771,Debit,Active,2023-09-17,2027-01-06,True
3027195,120618,2036763,Debit,Active,2022-02-01,2026-04-13,True
3027196,102904,2012118,Virtual,Active,2023-06-11,2027-12-03,True
3027197,900098,2037481,Debit,Active,2022-08-05,2026-12-06,True
3027198,111196,2037404,Debit,Active,2023-02-09,2027-10-31,True
3027199,113351,2001993,Debit,Active,2023-10-24,2028-11-15,True
3027200,101964,2000356,Debit,Active,2022-11-22,2025-09-22,True
3027201,125027,2002126,Virtual,Active,2023-11-25,2028-02-28,False
3027202,124927,2015548,Credit,Active,2022-01-25,2024-11-18,True
3027203,101128,2009237,Debit,Active,2022-09-15,2027-09-14,True
3027204,123318,2020237,Credit,Active,2022-11-19,2027-11-30,True
3027205,111623,2006101,Debit,Active,2022-04-07,2025-07-08,True
3027206,122266,2031603,Credit,Active,2024-07-18,2027-09-24,True
3027207,123284,2038871,Credit,Active,2024-04-20,2027-03-07,True
3027208,128364,2015640,Debit,Active,2023-02-07,2026-11-22,True
3027209,108870,2012450,Debit,Active,2022-12-04,2028-02-07,True
3027210,107710,2007407,Debit,Active,2023-04-21,2026-04-05,True
3027211,111396,2028215,Debit,Blocked,2022-11-12,2027-02-27,True
3027212,109771,2004734,Debit,Active,2024-07-19,2028-12-20,False
3027213,106548,2000558,Debit,Active,2024-11-06,2028-09-01,True
3027214,110283,2013572,Debit,Active,2023-01-02,2028-02-24,True
3027215,127152,2016441,Credit,Active,2023-03-22,2026-05-25,True
3027216,100945,2007030,Debit,Active,2024-04-11,2027-01-26,False
3027217,100197,2011923,Debit,Active,2024-08-15,2028-12-10,True
3027218,114814,2035543,Debit,Cancelled,2024-11-08,2027-12-14,True
3027219,101119,2037856,Virtual,Active,2024-04-09,2028-12-01,True
3027220,120339,2034869,Debit,Active,2023-06-07,2027-07-29,True
3027221,118770,2017135,Debit,Expired,2024-05-29,2029-07-13,True
3027222,112009,2015491,Virtual,Active,2024-06-24,2028-04-21,True
3027223,103012,2038165,Credit,Active,2023-03-11,2026-10-27,True
3027224,102403,2012569,Credit,Active,2022-06-01,2024-11-30,True
3027225,114914,2020197,Credit,Active,2024-03-18,2028-06-20,True
3027226,116899,2007256,Debit,Active,2022-02-21,2026-02-19,True
3027227,123923,2024198,Debit,Active,2024-10-13,2028-09-04,False
3027228,129424,2029125,Virtual,Active,2024-09-02,2028-04-14,False
3027229,117131,2014976,Debit,Active,2024-06-07,2029-06-25,True
3027230,106066,2030972,Credit,Active,2022-01-18,2026-01-24,True
3027231,125794,2026194,Credit,Active,2023-04-25,2025-11-28,False
3027232,121293,2003616,Debit,Active,2023-12-08,2028-03-14,True
3027233,116170,2010307,Debit,Active,2022-10-02,2027-12-01,True
3027234,106574,2006440,Debit,Active,2024-10-15,2028-04-28,True
3027235,114616,2022213,Debit,Active,2023-11-18,2028-06-21,True
3027236,900125,2036115,Debit,Active,2023-03-19,2027-08-06,True
3027237,103916,2019300,Credit,Active,2022-12-21,2027-02-28,True
3027238,115359,2034803,Debit,Active,2023-07-14,2026-06-25,True
3027239,109381,2007705,Debit,Cancelled,2022-12-16,2027-12-11,True
3027240,122222,2021551,Debit,Active,2024-06-20,2029-04-10,True
3027241,113547,2008965,Debit,Active,2023-09-13,2026-08-01,True
3027242,100896,2013170,Credit,Active,2024-09-20,2028-01-30,True
3027243,124079,2032550,Debit,Active,2024-06-05,2028-11-08,True
3027244,107829,2002064,Debit,Active,2022-08-24,2027-05-30,True
3027245,111747,2023661,Debit,Active,2022-04-15,2027-02-13,True
3027246,118217,2013204,Debit,Active,2022-05-23,2027-07-10,True
3027247,120807,2038534,Debit,Active,2022-04-27,2026-09-30,True
3027248,125356,2015121,Debit,Active,2022-12-25,2027-05-24,True
3027249,113336,2018527,Credit,Active,2024-06-21,2029-05-02,True
3027250,117264,2025790,Debit,Active,2024-01-26,2027-02-20,True
3027251,120824,2020838,Debit,Active,2024-10-23,2028-06-14,True
3027252,103436,2004745,Credit,Active,2024-08-27,2027-05-22,True
3027253,117246,2027312,Debit,Active,2022-06-15,2027-08-10,True
3027254,129196,2021047,Debit,Active,2022-11-10,2027-10-16,False
3027255,101198,2023226,Virtual,Active,2024-05-24,2029-02-20,True
3027256,112082,2037945,Debit,Active,2023-01-01,2026-05-25,True
3027257,120656,2005996,Credit,Active,2022-07-25,2026-04-11,False
3027258,119859,2040113,Debit,Active,2024-07-03,2029-06-21,True
3027259,107844,2017600,Credit,Active,2023-06-19,2026-06-21,True
3027260,129610,2019304,Virtual,Active,2023-08-25,2026-06-25,True
3027261,112426,2015466,Virtual,Active,2022-11-08,2027-04-19,True
3027262,101304,2027570,Debit,Active,2024-04-18,2028-05-10,True
3027263,106853,2025549,Debit,Expired,2023-10-29,2028-12-24,False
3027264,128814,2010705,Debit,Active,2023-12-26,2027-02-21,True
3027265,100385,2012195,Debit,Active,2023-02-24,2025-08-21,True
3027266,103530,2032059,Debit,Active,2022-05-16,2027-05-25,True
3027267,114509,2020328,Debit,Active,2022-05-16,2026-11-05,False
3027268,101065,2030163,Debit,Expired,2024-09-22,2028-07-20,True
3027269,121040,2029811,Debit,Active,2023-06-18,2028-02-01,True
3027270,120740,2015769,Debit,Active,2023-04-19,2026-12-15,True
3027271,112190,2039223,Debit,Active,2022-09-15,2026-01-20,True
3027272,116956,2019523,Virtual,Active,2022-12-28,2025-08-29,True
3027273,115374,2030654,Debit,Active,2024-04-22,2027-11-25,False
3027274,109496,2022342,Debit,Active,2024-01-11,2028-09-05,True
3027275,114559,2015877,Credit,Active,2024-07-31,2029-09-15,True
3027276,116566,2002883,Virtual,Expired,2024-10-02,2028-07-19,True
3027277,114498,2040221,Debit,Expired,2023-08-19,2027-10-16,True
3027278,118665,2036891,Virtual,Active,2022-06-10,2026-02-23,True
3027279,114825,2037369,Credit,Active,2023-11-27,2026-11-03,False
3027280,105169,2027816,Debit,Active,2022-08-02,2027-08-17,True
3027281,117433,2028317,Debit,Active,2024-11-07,2029-04-05,True
3027282,101839,2005446,Credit,Active,2022-12-10,2025-12-03,True
3027283,108476,2012718,Credit,Active,2023-11-17,2026-07-14,True
3027284,112976,2036631,Credit,Active,2022-08-28,2027-05-03,True
3027285,120576,2016140,Debit,Cancelled,2024-05-20,2028-05-20,True
